"date","pr","srad","tmmn","tmmx","vs","vpd"
2013-07-10,2.2,204.7,287.1,303.3,2.2,2.15
2013-07-11,0,283.6,284.9,300.8,3.3,1.41
2013-07-12,4.6,264.2,282.9,300.3,4,1.16
2013-07-13,0,287.3,284,301.6,1.8,1.4
2013-07-14,1.4,232.1,286,302.3,2,1.69
2013-07-15,0,283.3,285.5,303.5,3.1,1.82
2013-07-16,1.5,194.3,286.7,299.9,3.3,1.43
2013-07-17,8.4,245.5,284.2,299.6,1.7,1.19
2013-07-18,1.3,269.3,285.3,301.7,2.6,1.54
2013-07-19,5.2,265,284.9,301.8,2.3,1.47
2013-07-20,5.7,232.1,285.1,301.3,2.8,1.26
2013-07-21,6.4,249.5,284.9,299.2,2.8,0.95
2013-07-22,0.8,178.5,282.5,298.4,2.9,0.78
2013-07-23,6.8,279.7,283.7,301.1,3.5,1.18
2013-07-24,4.8,270.9,284.2,302.6,2.6,1.46
2013-07-25,17.5,230.2,287,300.2,2.8,1.27
2013-07-26,2.4,247.1,286.6,300.8,2.8,1.21
2013-07-27,2.3,197.1,283.9,296.3,2.9,0.57
2013-07-28,0,252.9,285,298.4,4.3,0.89
2013-07-29,0,282.1,284,298.8,4.2,1.2
2013-07-30,0,285.3,283.5,300.4,2.7,1.47
2013-07-31,0.5,196.9,285.1,300.1,2.2,1.57
2013-08-01,2.1,187.2,285.5,298.3,3,1.21
2013-08-02,0,175.7,283.1,295.8,4.3,0.57
2013-08-03,0,245.4,282.5,298.9,3.8,0.94
2013-08-04,0.5,192.9,284.1,297.4,3.9,1.02
2013-08-05,5.8,202.9,284.5,298.2,1.8,1.32
2013-08-06,7.9,104.6,280.3,291.7,2.6,0.45
2013-08-07,0,260.4,281.3,297.3,3.8,0.9
2013-08-08,0,266.2,281.6,298.2,4.4,1.29
2013-08-09,0,261.5,281.4,298.7,4.2,1.59
2013-08-10,0,253.7,282.9,298.1,4.2,1.6
2013-08-11,0,229.7,282.3,297.8,3.5,1.43
2013-08-12,0,258.2,284.4,299.5,3.1,1.43
2013-08-13,0,260,283,300.4,3.3,1.69
2013-08-14,0,250.2,283.6,300.8,3.8,1.78
2013-08-15,0,208,287,300,2.8,1.58
2013-08-16,0,206.9,285.4,300.7,2.2,1.52
2013-08-17,18.8,176,287.7,299.8,1.8,1.45
2013-08-18,0,201.5,283.4,300.2,2.8,1.31
2013-08-19,1.7,192.9,284.6,299.4,2.7,1.24
2013-08-20,0,221.4,284.5,299.8,3.7,1.29
2013-08-21,2.9,169.4,285,298.3,3.2,1.11
2013-08-22,3.1,158.4,286.5,296.7,2,1.02
2013-08-23,0,191,283.9,296.7,2.5,0.8
2013-08-24,2.3,154.1,282.6,293,2.5,0.59
2013-08-25,18,115.1,279.4,289.6,3.2,0.05
2013-08-26,5.3,131.2,278.7,294.3,5,0.32
2013-08-27,1.3,209.6,283.1,298.3,3.5,0.85
2013-08-28,0.6,185.5,284.8,298,2.6,0.99
2013-08-29,6.4,159.2,284.1,295.9,2.4,0.55
2013-08-30,20.3,124.8,281.3,293.8,2.6,0.25
2013-08-31,6,133.1,281.1,293.7,2.8,0.23
2013-09-01,0,264.2,282.4,298,2.1,0.65
2013-09-02,2.1,254.9,284.6,299.2,1.7,1.03
2013-09-03,12,219.9,285.2,299.5,1.8,1.18
2013-09-04,3.2,251.1,284,300,2.6,1.25
2013-09-05,0,260.7,284.4,299.9,2.9,1.38
2013-09-06,2.4,232.4,284.3,299.7,2.4,1.4
2013-09-07,0,142.7,281,295.1,3.2,0.75
2013-09-08,7.4,147.9,281.4,292.2,1.9,0.34
2013-09-09,33.4,118.4,278.8,288.4,2.5,0.02
2013-09-10,7.3,161,278.7,290,3,0.23
2013-09-11,1.1,215,277.4,292.1,3.6,0.35
2013-09-12,0.6,252.6,277.3,295.7,2.7,0.74
2013-09-13,0,209.5,281.9,295.5,1.6,0.88
2013-09-14,0,218.6,281.8,295.7,2,0.8
2013-09-15,0.4,236.7,282,297.4,2,1.06
2013-09-16,0,244.5,282,297.7,2.9,1.04
2013-09-17,0,241.7,283.3,298.3,4.4,0.98
2013-09-18,0,245.7,282.4,296.6,4.9,1.03
2013-09-19,0,244.8,279.6,296.2,3.4,1.15
2013-09-20,0,242.5,280.6,297.4,2.8,1.31
2013-09-21,0,237.3,280.9,296.4,4.7,1.09
2013-09-22,0,196.2,277.4,291.2,7,0.43
2013-09-23,0,243.5,273.3,292.6,4.4,0.96
2013-09-24,0,242,275.7,294.8,3.8,1.12
2013-09-25,0,238.1,278.1,293,6.9,1.03
2013-09-26,0,234.5,277.4,290.5,10.1,0.75
2013-09-27,0.3,220.7,273.4,286.6,6.9,0.5
2013-09-28,0,237.2,269.5,289,4.8,0.77
2013-09-29,0,231.1,273.8,293.2,2.9,1.01
2013-09-30,0,232.6,276.1,294.9,4.1,1.2
2013-10-01,0,237.3,275.7,293.5,4.4,1.09
2013-10-02,0,233.7,275.8,292.7,4.7,0.95
2013-10-03,0,227.5,275.2,291,6.5,0.69
2013-10-04,0,230.5,273.3,286.5,4.3,0.56
2013-10-05,0,231.3,267.8,285.3,7.7,0.6
2013-10-06,0,229.2,270.2,292.2,4.9,1.01
2013-10-07,0,223.8,275.6,294.5,3.8,1.25
2013-10-08,0,221,275.3,290.4,5.8,0.92
2013-10-09,0,211.7,274.1,288.3,8.1,0.62
2013-10-10,12.4,172.9,270,282.8,10,0.23
2013-10-11,0,216.1,268.2,286.8,2.8,0.48
2013-10-12,0,214.5,271.3,289.2,3.4,0.66
2013-10-13,0,209.4,273.9,288.2,6.9,0.55
2013-10-14,0,212.7,271.8,286.9,4.3,0.48
2013-10-15,0,210.3,270.8,287.5,2.6,0.65
2013-10-16,0,210.5,269.1,285.4,3.9,0.56
2013-10-17,0,208,269.7,288.7,2.2,0.78
2013-10-18,0,206.9,270.9,287.3,4.2,0.74
2013-10-19,0,204.8,270.3,289.2,3.8,0.83
2013-10-20,0,203.7,273.7,290.5,1.7,1
2013-10-21,0,199.3,273.9,289.6,2.9,0.95
2013-10-22,0,199.1,272.3,290.7,3.4,0.93
2013-10-23,0,191.9,274.5,292.6,3.1,1.1
2013-10-24,0,138.9,277.4,290.6,3.7,1.01
2013-10-25,0,189.2,273.6,290.2,2.7,0.8
2013-10-26,0,187.8,273.1,289.9,3.8,0.75
2013-10-27,0,187.3,274.8,290.8,4.3,0.81
2013-10-28,0,184.9,273.8,285.6,8.7,0.57
2013-10-29,1.1,106,270.7,282.2,8.9,0.25
2013-10-30,0,162.3,268.3,282.1,4.8,0.27
2013-10-31,0,181,267.7,284.9,2.5,0.54
2013-11-01,0,180.5,269.1,287.4,3.4,0.71
2013-11-02,0,178.6,272.1,290.9,4.5,0.95
2013-11-03,0,174,273,286.5,5.8,0.67
2013-11-04,0,168.5,271.3,285.3,4.9,0.45
2013-11-05,2.9,166.9,268.5,282.1,3.2,0.32
2013-11-06,0,173.9,265.2,283.7,5.1,0.57
2013-11-07,0,171.7,268.2,288.9,3.8,0.89
2013-11-08,0,165.6,271.9,288.3,3.1,0.84
2013-11-09,0,164.2,273.1,289.2,2.3,0.82
2013-11-10,0,161.7,274.7,290.2,1.4,0.85
2013-11-11,0,162.2,273.9,290.8,2.9,0.86
2013-11-12,0,163.5,273.1,290.4,4.3,0.96
2013-11-13,0,155.4,273.9,289.7,3,0.8
2013-11-14,0,160.1,274.5,288.6,1.4,0.76
2013-11-15,0.9,139.1,273.4,285.6,6.9,0.53
2013-11-16,1.3,152.6,271,283.1,8.7,0.22
2013-11-17,0,153.2,268.5,283.3,5.2,0.24
2013-11-18,0,152.3,270.5,285.4,2.6,0.41
2013-11-19,0,147.2,271.8,285.4,3.7,0.41
2013-11-20,1.2,81.9,271.9,282.7,4.2,0.24
2013-11-21,0,111.8,272.1,283,5.4,0.25
2013-11-22,42.4,66.6,272.9,281.2,4.6,0.12
2013-11-23,21.8,63.1,269,278.8,5.3,0.03
2013-11-24,2.6,91.9,267.7,275,3.7,0.05
2013-11-25,0,146.5,265.5,278.9,3.1,0.2
2013-11-26,0,145.4,266.9,281.3,4,0.34
2013-11-27,0,136.7,267.6,282.2,4.1,0.4
2013-11-28,0,141.6,268.4,282.9,3.3,0.47
2013-11-29,0,139.8,269.1,281.9,3,0.38
2013-11-30,0,138.6,270.5,284.8,2,0.49
2013-12-01,0,144.5,271.1,284.5,2.1,0.52
2013-12-02,0,143.8,271.5,287.8,2.5,0.74
2013-12-03,0,141,269.7,282.2,6.5,0.42
2013-12-04,8.2,74.8,266.4,277.3,10.9,0.08
2013-12-05,0,144.9,261.6,273.4,4.5,0.1
2013-12-06,0,144.7,258.9,272.8,3,0.2
2013-12-07,1.3,117.7,260.5,273.2,6,0.2
2013-12-08,7.1,136.2,264.3,273.7,8.7,0.07
2013-12-09,0,145.5,258.8,269.7,4.5,0.06
2013-12-10,0,144.1,257.4,276.1,5.6,0.31
2013-12-11,0,138.9,263.2,279.7,4.2,0.44
2013-12-12,0,134.8,265.9,281.1,3.8,0.33
2013-12-13,0,127.9,266.6,279.3,2.7,0.23
2013-12-14,0,139.6,264.1,277.2,4.9,0.23
2013-12-15,0,136.8,264.4,281.3,5.3,0.4
2013-12-16,0,138.3,268.2,284.4,5,0.56
2013-12-17,0,139.7,269.3,285,4.5,0.62
2013-12-18,0,121.1,271.1,287.7,2.9,0.78
2013-12-19,0.4,135.2,269.5,280.5,6.5,0.34
2013-12-20,27.7,89.7,267,277.7,2.8,0.11
2013-12-21,0,57.6,265.6,274.1,3.9,0.09
2013-12-22,0,138.2,263.5,276.7,3,0.21
2013-12-23,0,137,263.6,277.1,4,0.26
2013-12-24,0,136.9,265.5,279.9,3.9,0.35
2013-12-25,0,141.1,264.9,276.4,5.9,0.25
2013-12-26,0,141.6,264,278,5.2,0.31
2013-12-27,0,138.6,265.9,278.9,4.7,0.37
2013-12-28,0,132.6,266.7,279.6,2.7,0.39
2013-12-29,0,140,264.5,276.3,4.7,0.21
2013-12-30,0,139.7,263.3,280.2,3.8,0.38
2013-12-31,0,139.7,263.3,280.2,2.1,0.38
2014-01-01,0,134.6,268.6,283.3,3,0.52
2014-01-02,0,137,266.8,283.3,4.2,0.48
2014-01-03,0,135.8,267.8,283.1,2.8,0.49
2014-01-04,0,135.8,264.2,280.4,4.6,0.3
2014-01-05,0,140.9,264.3,276.5,4.6,0.32
2014-01-06,0,140.2,265.9,281.1,5.8,0.54
2014-01-07,0,115.7,265.6,282.6,3.3,0.56
2014-01-08,0,140.6,267,282.1,2.6,0.51
2014-01-09,0,138.9,266.3,281.6,2.9,0.46
2014-01-10,0,139.1,268.9,283.6,3.2,0.54
2014-01-11,0,140.7,268.4,284.1,2.7,0.5
2014-01-12,0,144.2,265.8,282.5,5,0.42
2014-01-13,0,143.9,268.3,281.5,4.8,0.52
2014-01-14,0,146.6,269.3,284.8,5.5,0.67
2014-01-15,0,147.2,270.2,283.9,4.8,0.63
2014-01-16,0,149,269.6,282.5,4.9,0.59
2014-01-17,0,149,268.6,283.1,4.4,0.62
2014-01-18,0,151.7,267.6,285.6,3.9,0.69
2014-01-19,0,151.9,267,285.7,3.1,0.64
2014-01-20,0,149.6,268.9,284.3,1.1,0.61
2014-01-21,0,152.9,269.2,283.8,4,0.55
2014-01-22,0,145,268.6,285.2,2.3,0.61
2014-01-23,0,153.7,268.6,279,3.5,0.4
2014-01-24,0,142.6,270.8,282.1,4.8,0.54
2014-01-25,0,108.5,270.3,284.3,2.5,0.59
2014-01-26,0,155.4,269.3,284.4,3.5,0.52
2014-01-27,0,158.9,268.4,283.2,2.5,0.58
2014-01-28,0,156.8,267.4,285,3.4,0.68
2014-01-29,0,156.3,270.7,285.4,2.6,0.71
2014-01-30,0,159,273.6,282,6.5,0.57
2014-01-31,0,104,271.5,276.9,10.4,0.25
2014-02-01,0,92,262.3,276.6,4.6,0.14
2014-02-02,0,162.8,266.3,275.1,3.2,0.27
2014-02-03,0,127.7,266.6,274.4,4.2,0.25
2014-02-04,0,140.6,267.9,275.5,5.1,0.28
2014-02-05,0,152.7,265,275.3,2.5,0.18
2014-02-06,11.4,106.5,268.3,274.9,3.2,0.18
2014-02-07,0,165.4,271.2,276.5,5.7,0.19
2014-02-08,0,170.3,271.5,284.4,4.2,0.46
2014-02-09,0,176.3,270.8,284.7,4.4,0.42
2014-02-10,0,179.5,269.7,284.4,4.6,0.46
2014-02-11,0,185.9,268.9,286.4,3.8,0.59
2014-02-12,0,183.5,270.6,289,2.9,0.87
2014-02-13,0,186.2,272.3,290.3,3,0.91
2014-02-14,0,187.3,272.3,290.6,2.7,0.93
2014-02-15,0,192.9,273,289.2,3.3,0.9
2014-02-16,0,179.6,270.5,288,5,0.77
2014-02-17,0,194.9,270.4,288.1,4.1,0.76
2014-02-18,0,195.9,271,287.6,3.9,0.76
2014-02-19,0,180,268.3,287.3,4.9,0.69
2014-02-20,0,204.6,267.6,283.1,5.6,0.6
2014-02-21,0,202,267.7,284.9,2.1,0.7
2014-02-22,0,203.6,268.8,286.1,3.3,0.71
2014-02-23,0,204.9,269.5,287.1,3.1,0.77
2014-02-24,0,207.3,270.5,287.1,2.9,0.76
2014-02-25,0,194.7,270,285.9,3.4,0.62
2014-02-26,0,207.4,271.3,285.1,3.9,0.5
2014-02-27,0,181,273.5,283.1,7.2,0.4
2014-02-28,22.4,158.6,273.5,282.1,6.3,0.34
2014-03-01,53.4,135.4,272.6,277.5,10.8,0.09
2014-03-02,0.7,208.7,270.9,281.3,5.6,0.23
2014-03-03,0,218.1,271.7,283.5,2.2,0.35
2014-03-04,0,172.9,272.3,284.3,3,0.41
2014-03-05,0,212.1,271.8,285.9,3.8,0.6
2014-03-06,0,113.2,272.1,285.7,2.5,0.67
2014-03-07,0,203.2,272.2,284.4,4.2,0.51
2014-03-08,0,231.1,270.6,283.5,6.1,0.56
2014-03-09,0,236.5,269.8,286.5,6.1,0.69
2014-03-10,0,185.9,272.5,286.8,3.5,0.79
2014-03-11,0,236.3,270.7,285.2,4.4,0.66
2014-03-12,0,239.7,270.2,285.2,4.6,0.69
2014-03-13,0,145.6,271.7,283.9,3.9,0.54
2014-03-14,0.6,171.7,271.1,284.6,2.4,0.43
2014-03-15,0,245.4,271.3,286.7,5.9,0.7
2014-03-16,0,249.7,271.4,287.5,7.9,0.89
2014-03-17,0,249.7,269.8,285.7,6.1,0.71
2014-03-18,0,256,267,285.5,5.6,0.7
2014-03-19,0,259.7,267,287.2,3.6,0.81
2014-03-20,0,255.5,269.9,286.9,3.6,0.83
2014-03-21,0,257.2,269.9,286.7,4.5,0.75
2014-03-22,0,251.7,270.3,287,4.3,0.76
2014-03-23,0,254.6,271.3,288.3,2.2,0.75
2014-03-24,0,263.7,272.1,289.3,4.1,0.94
2014-03-25,0,242,274.5,287.6,4.3,0.89
2014-03-26,0,219.6,272.1,282,8.4,0.47
2014-03-27,0,261,268.9,284.4,7.3,0.45
2014-03-28,0,268.1,269.4,288.4,3.2,0.75
2014-03-29,0,270.4,272.2,288,2.7,0.85
2014-03-30,0,242.8,268.7,285.7,7.1,0.62
2014-03-31,0,273.6,271.9,284.6,5.1,0.69
2014-04-01,0,287.4,275.3,281.9,9.4,0.71
2014-04-02,7.8,248.9,265.7,280.2,9.4,0.35
2014-04-03,0,281.3,266.4,283.6,4.5,0.48
2014-04-04,0,286.7,268.6,283,2.7,0.58
2014-04-05,0,283.5,270.2,285.1,3.7,0.7
2014-04-06,0,290,272.3,288.3,4.5,0.83
2014-04-07,0,297.8,271.8,291.6,6.1,1.03
2014-04-08,0,299.6,273,293.4,3.1,1.23
2014-04-09,0,298.4,272.7,293.9,2.4,1.28
2014-04-10,0,294.4,273.6,293.4,4.9,1.31
2014-04-11,0,213,274.6,291.2,4.5,1.16
2014-04-12,0,297.3,275.2,289.3,5.5,0.99
2014-04-13,0,302.9,271.1,286.2,6.8,0.72
2014-04-14,0,312.5,269.2,288.9,7.2,0.9
2014-04-15,0,308.5,270.5,291.1,4,1.09
2014-04-16,0,308.1,272.8,292.6,3.7,1.2
2014-04-17,0,307.5,275.4,290.6,2.9,1.04
2014-04-18,0,263.4,273.6,288.5,4.9,0.82
2014-04-19,0,252.9,273.7,290,2.7,0.63
2014-04-20,0.5,283.5,275.1,293.5,3.4,0.99
2014-04-21,0,280.4,276.1,293.5,2.2,1.01
2014-04-22,0,307.6,274.9,289.9,5.9,0.79
2014-04-23,0,316,271.2,290.7,7.2,0.86
2014-04-24,0,316.6,274.1,290.7,3.4,1.03
2014-04-25,0,317.2,272.1,287,6.2,0.77
2014-04-26,15.9,234.8,270.9,282.8,10.8,0.44
2014-04-27,0,274.4,270.3,286.2,6.9,0.61
2014-04-28,0,322.6,271.7,285.1,5,0.63
2014-04-29,0,331.8,273.2,284.9,7.7,0.76
2014-04-30,0,331.6,273.4,287.1,8.8,0.9
2014-05-01,0,336.3,272.7,291.9,7.8,1.11
2014-05-02,0,334.5,273.8,295.4,3.6,1.41
2014-05-03,0,333.8,278.3,295.3,3.2,1.47
2014-05-04,0,335.9,279.4,294.2,5.9,1.43
2014-05-05,0,336.7,277.3,290.1,6.5,1.06
2014-05-06,0,331.1,272.6,284.3,8.8,0.58
2014-05-07,3.6,305.5,271.1,284.9,7.7,0.58
2014-05-08,0,283.9,272.1,288.9,4.5,0.76
2014-05-09,0,325.8,275.8,290.7,4.6,1
2014-05-10,0,337,275.8,290.9,6.1,0.93
2014-05-11,0,340.1,270.9,285.4,10.4,0.56
2014-05-12,0,346.3,272.5,286.2,5.2,0.72
2014-05-13,0,352.2,273.5,287.8,6.5,0.91
2014-05-14,0,351.5,273.4,292.7,6.3,1.24
2014-05-15,0,348.1,275.4,297.1,4.1,1.56
2014-05-16,0,346.4,279,297.8,3.4,1.7
2014-05-17,0,349.7,279,295.8,4.9,1.54
2014-05-18,0,346.9,282,294.6,6.6,1.59
2014-05-19,0,354.6,280.1,293.1,8.2,1.45
2014-05-20,0,353.3,277.1,291.5,8,1.22
2014-05-21,0,352.5,273.2,292.1,7.6,1.13
2014-05-22,0,343.7,274.8,291,5.8,1.07
2014-05-23,0,307.3,274,289.2,5.1,0.87
2014-05-24,0,304.4,274.4,291,2.5,0.98
2014-05-25,0,311.1,276.1,295.8,3.4,1.15
2014-05-26,0,343.8,280.7,299.8,3.6,1.7
2014-05-27,0,348.9,281.7,300.6,2.7,1.87
2014-05-28,0,334.8,282.8,296.6,3.8,1.53
2014-05-29,0,263.7,278.6,296.2,5.2,1.36
2014-05-30,0,347.3,280.7,299.1,3.7,1.47
2014-05-31,0,345.8,280.3,299.3,5.1,1.64
2014-06-01,0,350.6,277.1,301,5.4,1.94
2014-06-02,0,349.1,281.8,301,4.7,2.18
2014-06-03,0,344,279,299.9,5.3,1.92
2014-06-04,0,355,276.8,297.8,5,1.74
2014-06-05,0,360.9,277.9,300.7,3.5,2.1
2014-06-06,0,359.2,278.8,300.1,3,2.07
2014-06-07,0,356.5,280,300.8,3.7,2.13
2014-06-08,0,353.4,280.5,301.2,3.2,2.14
2014-06-09,0,356.3,282.1,301.1,4.3,2.18
2014-06-10,0,334.2,283,301.5,3.2,2.25
2014-06-11,0,348.5,280.1,299.4,6.3,1.77
2014-06-12,0,349.9,280.5,299.4,5.1,1.85
2014-06-13,0,345.3,282.6,298.3,6.5,1.71
2014-06-14,0,357.3,277.5,297.2,7.8,1.55
2014-06-15,0,356.9,283.4,297.3,6.5,1.92
2014-06-16,0,353.6,285,296.7,9.6,1.89
2014-06-17,0,348.8,284.9,296.4,10.6,1.75
2014-06-18,0,349.3,276.9,297.9,8,1.49
2014-06-19,0,349.3,279.1,300.5,3.4,1.86
2014-06-20,0,349.5,283.1,300.9,2.3,2.09
2014-06-21,0,349.4,281.3,300.7,4.7,1.98
2014-06-22,0,349.6,280,300.3,5.1,1.86
2014-06-23,0,353.9,280.6,299.9,4.4,1.95
2014-06-24,0,353.9,281.1,300.2,4.6,2
2014-06-25,0,349.7,282.8,299.8,5,1.95
2014-06-26,0,347.4,280.1,299.1,6.6,1.69
2014-06-27,0,341.7,281.8,300.8,6.7,1.86
2014-06-28,0,344.5,284.5,302.3,3.5,2.11
2014-06-29,0,342.4,285.4,303.5,4.3,2.22
2014-06-30,0,342.5,286.4,303.6,4.3,2.23
2014-07-01,0,273.1,284.9,303.8,2.8,2.15
2014-07-02,0,255.2,284.6,302.7,2.5,2.07
2014-07-03,2.5,277.8,285.5,300.6,3,1.77
2014-07-04,13.7,213.4,283.9,299.9,2.7,1.46
2014-07-05,7.3,205.4,285.9,298.8,2.6,1.24
2014-07-06,2.8,195,286.9,297.7,2.3,1.14
2014-07-07,3.2,208.9,284.9,299.3,1.2,1.26
2014-07-08,0,243,285.5,298.7,2.8,1.16
2014-07-09,0,229.8,283.9,297.8,3.6,1.02
2014-07-10,0,213.2,283.9,298.1,3.5,0.94
2014-07-11,4.6,264.9,285.6,300.6,3.3,1.44
2014-07-12,4.4,242.9,285.4,302,1.6,1.67
2014-07-13,4.6,228.7,286.5,299.2,4.6,1.37
2014-07-14,3.6,203.1,287.1,296.3,2.5,0.96
2014-07-15,1.9,181.6,287.8,297.1,3.7,0.95
2014-07-16,0.3,202.8,287.5,299.5,4.2,1.26
2014-07-17,0,276.6,288.1,301.2,4.8,1.73
2014-07-18,0,238.8,286.7,301.2,4.1,1.94
2014-07-19,0,207.1,286.2,300,2.5,1.65
2014-07-20,0,274.4,284.7,300.8,3.1,1.64
2014-07-21,0,290.5,284.6,302,4.3,1.93
2014-07-22,0,272.8,286.6,302.6,2.4,2.08
2014-07-23,1.4,257.9,287.6,302.8,2.3,2.02
2014-07-24,0,198.1,284.7,302.7,3,1.64
2014-07-25,0,278.2,285.6,302.8,3,1.84
2014-07-26,0,272.7,286,302.6,3.4,1.66
2014-07-27,8.7,242.8,285.9,299.6,2.6,1.45
2014-07-28,2.4,216,284.3,298.8,2.1,1.32
2014-07-29,0,268.4,284.6,300.5,2.7,1.34
2014-07-30,0,280.6,286.1,299.8,4.5,1.39
2014-07-31,0.9,208.2,285,299.4,3.4,1.35
2014-08-01,1.4,190.6,285.5,298.2,2.4,1.15
2014-08-02,11.6,199.5,284.1,296.4,3.4,0.77
2014-08-03,7.8,194.4,284.9,294.3,3,0.54
2014-08-04,0,259.6,284.3,296.7,4,0.78
2014-08-05,0,268.3,283,298.5,4.1,1.06
2014-08-06,0,267.9,282.6,299.1,3.1,1.33
2014-08-07,0,269.8,282,299.4,3.5,1.61
2014-08-08,0,265,283.5,299.5,2.9,1.63
2014-08-09,0,227.7,285.1,300.3,2,1.72
2014-08-10,0,244.8,284.8,301.6,2.7,1.67
2014-08-11,0,228.8,285.4,299.1,3.1,1.41
2014-08-12,28.1,161.7,285.3,296.3,3.6,0.83
2014-08-13,6.4,114,284.6,291.9,2.6,0.31
2014-08-14,0,248.9,284.6,296.9,1.6,0.74
2014-08-15,0,236,285,298.6,3.1,0.89
2014-08-16,0,248.3,285,300.2,3.2,1.25
2014-08-17,0.3,235,285.9,301.2,3.2,1.4
2014-08-18,17.7,202.7,284.6,297.8,3.3,1.08
2014-08-19,31.4,121.5,283.2,289.3,3.5,0.16
2014-08-20,0,242,282.2,294.3,2.7,0.57
2014-08-21,14.4,177.3,282.3,293.2,2.4,0.82
2014-08-22,0,210.3,282.9,292.7,3.6,0.63
2014-08-23,0,246.2,281.7,293.9,4.4,0.74
2014-08-24,0,245.6,282.3,295.9,4.1,0.84
2014-08-25,0,222.1,284.4,295.2,4.6,0.82
2014-08-26,14,170,282.5,293.6,3.7,0.48
2014-08-27,3.8,228.6,281.9,294.9,3.5,0.65
2014-08-28,0,242.3,281.2,297.1,3.9,1.1
2014-08-29,0,243.2,281.7,298.9,3.2,1.42
2014-08-30,0,239.5,283.7,299.2,2.2,1.6
2014-08-31,0,238.7,284.3,297.7,5.7,1.4
2014-09-01,0,271.9,283.2,298.6,4.2,1.46
2014-09-02,0,269.3,283.4,299.1,4.1,1.53
2014-09-03,0,268.5,283.4,299.3,4.5,1.56
2014-09-04,3.8,203.8,283.6,293.6,3.3,0.94
2014-09-05,0,252.6,283.3,296.7,2.6,1.01
2014-09-06,2.3,246.5,284.3,297.6,1.5,1.1
2014-09-07,10.6,217.6,284.5,296.9,2.9,1.04
2014-09-08,20.9,166.5,285.2,291.4,3.6,0.48
2014-09-09,0,182.7,283.7,291.3,5,0.38
2014-09-10,0,253.6,280.9,295,2.7,0.7
2014-09-11,0,259,280.7,296.7,2.2,1.32
2014-09-12,0,256.6,282.1,298.2,2.6,1.49
2014-09-13,0,234.9,282.9,297,3.1,1.22
2014-09-14,1.3,235.2,283.4,297.6,2.8,1.13
2014-09-15,4.3,210.9,284.2,297.9,2.7,1.16
2014-09-16,4.4,168.6,283.6,294.4,3.1,0.84
2014-09-17,8.6,88.1,283.7,292.1,4.3,0.5
2014-09-18,0,231.2,283,295.3,3.1,0.75
2014-09-19,10.1,218.5,284.4,294.9,2.5,0.65
2014-09-20,1.3,205.3,283.6,297.1,2.1,1.02
2014-09-21,0,233.8,283.6,294.7,3.7,0.64
2014-09-22,0,237.9,282.5,295.6,3.3,0.91
2014-09-23,0,238.2,281.8,296.5,2.6,1.1
2014-09-24,0,233.7,282.4,298.3,2,1.31
2014-09-25,0,229.4,284.1,297.7,3,1.22
2014-09-26,0,227.5,282.8,295.9,4,0.98
2014-09-27,26.8,154.4,282,289.9,6.2,0.28
2014-09-28,3,205.6,278.7,288.3,8.3,0.29
2014-09-29,0,230.2,276.6,289.3,4.4,0.56
2014-09-30,0,227.4,276.1,290.9,2.2,0.74
2014-10-01,0,232,276.4,290.6,3.3,0.76
2014-10-02,0,237.9,275.4,291.1,4.7,0.92
2014-10-03,0,234.3,276.8,294.3,4.5,1.25
2014-10-04,0,230.7,277.8,295.3,3.2,1.29
2014-10-05,0,230.2,277.2,294.1,2.2,1.2
2014-10-06,0,219.7,278.1,295,2.8,1.3
2014-10-07,0,189.8,280.3,291.9,3.5,1.01
2014-10-08,11.6,84.3,281,287,2.2,0.45
2014-10-09,2.7,124.6,278.8,290.5,1.2,0.42
2014-10-10,1.1,212.5,278.3,291.8,3.6,0.62
2014-10-11,0,212,278.4,292.5,2.1,0.92
2014-10-12,0,214,277,292.1,5.3,0.98
2014-10-13,0,214.7,276,289.6,5.8,0.99
2014-10-14,0,211.3,276.2,293.3,3.9,1.18
2014-10-15,0,199.3,278.2,291.6,4.4,1.01
2014-10-16,0,205.6,277.5,292.1,4.4,0.87
2014-10-17,0,175.1,278.7,289,3.6,0.67
2014-10-18,0,171.4,279.7,292,2.4,0.89
2014-10-19,3.2,148,277.8,291.2,2.7,0.71
2014-10-20,0,194.1,276.9,290.4,2.6,0.68
2014-10-21,0,193,277,290.4,3,0.61
2014-10-22,0,192.6,276.9,291.3,2.3,0.7
2014-10-23,0,191.8,276.9,293.1,1.4,0.84
2014-10-24,0,191,277.3,294,2.1,0.96
2014-10-25,0,188,278.7,292.7,4.4,0.86
2014-10-26,0,175.6,278.7,290.4,5.7,0.56
2014-10-27,0,186,276.1,289.2,4.1,0.46
2014-10-28,0,182.2,275.2,290.1,1.4,0.6
2014-10-29,0,181,276.1,292.2,2.1,0.87
2014-10-30,0,184.6,275.1,292.9,3.6,1.04
2014-10-31,0,176.3,280,292.6,4.9,1.02
2014-11-01,0,176.5,279.5,287.4,8.8,0.55
2014-11-02,4.2,131.3,271.9,280.7,7.1,0.12
2014-11-03,0,177.1,270.4,282.5,3.7,0.42
2014-11-04,0,178,272.5,283.4,6.6,0.58
2014-11-05,0,175.3,274.1,287.8,5.7,0.88
2014-11-06,0,174.7,273.6,291.4,3.5,1.04
2014-11-07,0,171.6,273.3,291.8,1.9,1.06
2014-11-08,0,167.2,275.7,291.6,4.1,1.05
